year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2004,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",620,Portugal,373036,16.941,direct
2004,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",56,Bélgica,241104,10.95,direct
2004,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",710,África do Sul,35811,1.626,direct
2004,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",76,Brasil,27615,1.254,direct
2004,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",380,Itália,6706,0.305,direct
2004,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",842,EUA,2958,0.134,direct
2004,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",56,Bélgica,5947051,71.969,direct
2004,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",528,Países Baixos,645841,7.816,direct
2004,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",276,Alemanha,486057,5.882,direct
2004,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",380,Itália,306821,3.713,direct
2004,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",32,Argentina,226032,2.735,direct
2004,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",620,Portugal,164480,1.99,direct
2004,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",724,Espanha,162606,1.968,direct
2004,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",76,Brasil,125361,1.517,direct
2004,100590,"Cereals; maize (corn), other than seed",842,EUA,3619287,95.58,direct
2004,100590,"Cereals; maize (corn), other than seed",620,Portugal,113473,2.997,direct
2004,100590,"Cereals; maize (corn), other than seed",76,Brasil,43138,1.139,direct
2004,100590,"Cereals; maize (corn), other than seed",380,Itália,7372,0.195,direct
2004,100590,"Cereals; maize (corn), other than seed",724,Espanha,3387,0.089,direct
2004,100630,Arroz,764,Tailândia,4517296,49.125,direct
2004,100630,Arroz,704,Vietname,2633783,28.642,direct
2004,100630,Arroz,392,Japão,1905302,20.72,direct
2004,100630,Arroz,76,Brasil,72954,0.793,direct
2004,100630,Arroz,842,EUA,46480,0.505,direct
2004,100630,Arroz,620,Portugal,18888,0.205,direct
2004,100630,Arroz,251,França,485,0.005,direct
2004,100630,Arroz,528,Países Baixos,350,0.004,direct
2004,150790,Óleo de soja,620,Portugal,4748600,66.311,direct
2004,150790,Óleo de soja,56,Bélgica,1637724,22.87,direct
