year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2012,440399,Madeira em bruto,704,Vietname,67628,1.124,mirror
2012,440710,Madeira serrada,682,Arábia Saudita,109333,94.295,mirror
2012,440710,Madeira serrada,132,Cabo Verde,6615,5.705,mirror
2012,440799,Madeira serrada,704,Vietname,49031,56.319,mirror
2012,440799,Madeira serrada,156,China,38029,43.681,mirror
2012,710812,Ouro,757,Suíça,4244038,100.0,mirror
2012,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,704,Vietname,1365183,62.251,mirror
2012,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,490,Taiwan (Prov. China),406253,18.525,mirror
2012,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,699,Índia,366802,16.726,mirror
2012,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,458,Malásia,49344,2.25,mirror
2012,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,620,Portugal,5454,0.249,mirror
2012,999999,Commodities not specified according to kind,251,França,52359,72.494,mirror
2012,999999,Commodities not specified according to kind,842,EUA,13135,18.186,mirror
2012,999999,Commodities not specified according to kind,710,África do Sul,5238,7.252,mirror
2012,999999,Commodities not specified according to kind,748,Eswatini,1163,1.61,mirror
2012,999999,Commodities not specified according to kind,208,Dinamarca,129,0.179,mirror
2012,999999,Commodities not specified according to kind,484,México,116,0.161,mirror
2012,999999,Commodities not specified according to kind,704,Vietname,82,0.114,mirror
2012,999999,Commodities not specified according to kind,458,Malásia,4,0.006,mirror
2013,030319,Peixe congelado,768,Togo,12860893,100.0,mirror
2013,030353,Peixe congelado,288,Gana,8224070,81.414,mirror
2013,030353,Peixe congelado,120,Camarões,1877474,18.586,mirror
2013,030354,Peixe congelado,288,Gana,10205521,100.0,mirror
2013,030355,Peixe congelado,288,Gana,16266444,81.031,mirror
2013,030355,Peixe congelado,120,Camarões,3807904,18.969,mirror
2013,030379,Peixe congelado,384,Costa do Marfim,2539479,31.754,mirror
2013,030379,Peixe congelado,768,Togo,2176624,27.217,mirror
2013,030379,Peixe congelado,204,Benim,1778789,22.242,mirror
2013,030379,Peixe congelado,566,Nigéria,1475861,18.454,mirror
2013,030379,Peixe congelado,686,Senegal,26681,0.334,mirror
2013,030389,Peixe congelado,288,Gana,4251587,91.913,mirror
2013,030389,Peixe congelado,120,Camarões,338237,7.312,mirror
2013,030389,Peixe congelado,410,Coreia do Sul,35819,0.774,mirror
2013,080131,"Cocos, castanhas de caju e nozes",699,Índia,136342263,69.066,mirror
2013,080131,"Cocos, castanhas de caju e nozes",704,Vietname,61006921,30.904,mirror
2013,080131,"Cocos, castanhas de caju e nozes",380,Itália,38751,0.02,mirror
2013,080131,"Cocos, castanhas de caju e nozes",24,Angola,13181,0.007,mirror
2013,080131,"Cocos, castanhas de caju e nozes",504,Marrocos,8189,0.004,mirror
2013,080132,"Cocos, castanhas de caju e nozes",804,Ucrânia,241764,47.449,mirror
2013,080132,"Cocos, castanhas de caju e nozes",842,EUA,105885,20.781,mirror
2013,080132,"Cocos, castanhas de caju e nozes",792,Turquia,91934,18.043,mirror
2013,080132,"Cocos, castanhas de caju e nozes",705,Eslovénia,61059,11.984,mirror
2013,080132,"Cocos, castanhas de caju e nozes",642,Roménia,5589,1.097,mirror
2013,080132,"Cocos, castanhas de caju e nozes",620,Portugal,3290,0.646,mirror
2013,120740,"Oil seeds; sesamum seeds, whether or not broken",490,Taiwan (Prov. China),245276,100.0,mirror
2013,230120,"Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates",288,Gana,6893834,100.0,mirror
2013,400122,"Rubber; technically specified natural rubber (TSNR), in primary forms or in plates, sheets or strip (excluding latex and smoked sheets)",724,Espanha,1328734,100.0,mirror
2013,440349,Madeira em bruto,156,China,17392,54.565,mirror
2013,440349,Madeira em bruto,643,Rússia,14482,45.435,mirror
2013,440399,Madeira em bruto,156,China,10082152,100.0,mirror
2013,440710,Madeira serrada,132,Cabo Verde,9546,100.0,mirror
2013,440799,Madeira serrada,156,China,52754,42.008,mirror
2013,440799,Madeira serrada,620,Portugal,42862,34.131,mirror
2013,440799,Madeira serrada,704,Vietname,16975,13.517,mirror
2013,440799,Madeira serrada,724,Espanha,12989,10.343,mirror
2013,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,704,Vietname,1268898,63.438,mirror
2013,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,490,Taiwan (Prov. China),495893,24.792,mirror
2013,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,699,Índia,102828,5.141,mirror
2013,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,620,Portugal,98417,4.92,mirror
2013,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,458,Malásia,34178,1.709,mirror
2013,999999,Commodities not specified according to kind,288,Gana,3915525,96.763,mirror
2013,999999,Commodities not specified according to kind,450,Madagáscar,55885,1.381,mirror
2013,999999,Commodities not specified according to kind,251,França,44994,1.112,mirror
2013,999999,Commodities not specified according to kind,842,EUA,13488,0.333,mirror
2013,999999,Commodities not specified according to kind,24,Angola,9743,0.241,mirror
2013,999999,Commodities not specified according to kind,724,Espanha,5817,0.144,mirror
