year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2003,270900,Petróleo bruto,566,Nigéria,1634236200,54.247,mirror
2003,270900,Petróleo bruto,12,Argélia,926739829,30.762,mirror
2003,270900,Petróleo bruto,32,Argentina,145603095,4.833,mirror
2003,270900,Petróleo bruto,862,Venezuela,141516850,4.698,mirror
2003,270900,Petróleo bruto,68,Bolívia,84854838,2.817,mirror
2003,270900,Petróleo bruto,579,Noruega,46327971,1.538,mirror
2003,270900,Petróleo bruto,36,Austrália,29062234,0.965,mirror
2003,270900,Petróleo bruto,170,Colômbia,3919278,0.13,mirror
2003,271011,Combustíveis refinados,32,Argentina,373311390,49.328,mirror
2003,271011,Combustíveis refinados,12,Argélia,194121542,25.651,mirror
2003,271011,Combustíveis refinados,699,Índia,132643557,17.527,mirror
2003,271011,Combustíveis refinados,858,Uruguai,26814565,3.543,mirror
2003,271011,Combustíveis refinados,152,Chile,6035252,0.797,mirror
2003,271011,Combustíveis refinados,842,EUA,5684538,0.751,mirror
2003,271011,Combustíveis refinados,192,Cuba,5178175,0.684,mirror
2003,271011,Combustíveis refinados,724,Espanha,3304823,0.437,mirror
2003,271019,Combustíveis refinados,32,Argentina,80241099,34.475,mirror
2003,271019,Combustíveis refinados,724,Espanha,32655372,14.03,mirror
2003,271019,Combustíveis refinados,56,Bélgica,24799204,10.655,mirror
2003,271019,Combustíveis refinados,699,Índia,20781765,8.929,mirror
2003,271019,Combustíveis refinados,380,Itália,20501683,8.808,mirror
2003,271019,Combustíveis refinados,842,EUA,16687744,7.17,mirror
2003,271019,Combustíveis refinados,620,Portugal,12496809,5.369,mirror
2003,271019,Combustíveis refinados,276,Alemanha,5811000,2.497,mirror
2003,271111,Gás natural e outros gases de petróleo,380,Itália,4602,59.368,mirror
2003,271111,Gás natural e outros gases de petróleo,842,EUA,3150,40.632,mirror
2003,271121,Gás natural e outros gases de petróleo,68,Bolívia,387300157,89.438,mirror
2003,271121,Gás natural e outros gases de petróleo,32,Argentina,45738003,10.562,mirror
2003,271600,Electrical energy,600,Paraguai,1037316941,98.83,mirror
2003,271600,Electrical energy,862,Venezuela,12213172,1.164,mirror
2003,271600,Electrical energy,32,Argentina,70576,0.007,mirror
2003,300490,Medicamentos,484,México,185569975,20.808,mirror
2003,300490,Medicamentos,842,EUA,143972829,16.144,mirror
2003,300490,Medicamentos,757,Suíça,143085896,16.044,mirror
2003,300490,Medicamentos,826,Reino Unido,122330480,13.717,mirror
2003,300490,Medicamentos,276,Alemanha,65402000,7.334,mirror
2003,300490,Medicamentos,251,França,52181113,5.851,mirror
2003,300490,Medicamentos,56,Bélgica,30800576,3.454,mirror
2003,300490,Medicamentos,32,Argentina,25266074,2.833,mirror
2003,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",643,Rússia,143801735,42.153,mirror
2003,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",804,Ucrânia,130946870,38.384,mirror
2003,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",32,Argentina,36577357,10.722,mirror
