year,hs6,description_pt,value,share_pct,rank,basis
2018,071410,"Vegetable roots and tubers; manioc (cassava), with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets",97020,0.42,9,direct
2018,150890,"Vegetable oils; ground-nut oil and its fractions, other than crude, whether or not refined, but not chemically modified",87780,0.38,10,direct
2018,270900,Petróleo bruto,43705336,55.846,1,mirror
2018,090111,Café,18434672,23.555,2,mirror
2018,841330,"Pumps; fuel, lubricating or cooling medium pumps for internal combustion piston engines",5038716,6.438,3,mirror
2018,121299,"Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground",2739649,3.501,4,mirror
2018,851762,"Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus",1376069,1.758,5,mirror
2018,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,947022,1.21,6,mirror
2018,760200,Aluminium; waste and scrap,583649,0.746,7,mirror
2018,090510,"Spices; vanilla, neither crushed nor ground",488121,0.624,8,mirror
2018,880330,880330,391062,0.5,9,mirror
2018,090112,Café,293005,0.374,10,mirror
2019,270900,Petróleo bruto,81290922,57.481,1,direct
2019,271112,Gás natural e outros gases de petróleo,18925100,13.382,2,direct
2019,271113,Gás natural e outros gases de petróleo,17422984,12.32,3,direct
2019,090190,Café,9822949,6.946,4,direct
2019,090111,Café,8347492,5.903,5,direct
2019,121299,"Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground",2505065,1.771,6,direct
2019,090500,090500,677530,0.479,7,direct
2019,121010,Hop cones; neither ground nor powdered nor in the form of pellets,385082,0.272,8,direct
2019,210130,"Chicory, roasted and other roasted coffee substitutes; extracts, essences and concentrates thereof",314357,0.222,9,direct
2019,121220,121220,206991,0.146,10,direct
2019,270900,Petróleo bruto,60948682,49.682,1,mirror
2019,271112,Gás natural e outros gases de petróleo,18715511,15.256,2,mirror
2019,090111,Café,18327246,14.939,3,mirror
2019,271113,Gás natural e outros gases de petróleo,12197288,9.943,4,mirror
2019,121299,"Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground",2661672,2.17,5,mirror
