year,partner_code,partner,value,share_pct,rank,basis
2022,768,Togo,30287677,15.429,3,direct
2022,380,Itália,10538829,5.369,4,direct
2022,156,China,8398203,4.278,5,direct
2022,792,Turquia,5151921,2.625,6,direct
2022,76,Brasil,3299414,1.681,7,direct
2022,724,Espanha,2938018,1.497,8,direct
2022,699,Índia,2816197,1.435,9,direct
2022,208,Dinamarca,2300914,1.172,10,direct
2022,620,Portugal,69839532,36.596,1,mirror
2022,24,Angola,46781002,24.513,2,mirror
2022,156,China,15287781,8.011,3,mirror
2022,266,Gabão,14108026,7.393,4,mirror
2022,178,Congo,6771231,3.548,5,mirror
2022,792,Turquia,5460257,2.861,6,mirror
2022,842,EUA,4248118,2.226,7,mirror
2022,76,Brasil,3958523,2.074,8,mirror
2022,528,Países Baixos,3251541,1.704,9,mirror
2022,724,Espanha,2661214,1.394,10,mirror
2023,620,Portugal,66422081,36.185,1,direct
2023,768,Togo,28727104,15.65,2,direct
2023,24,Angola,25175572,13.715,3,direct
2023,392,Japão,10240115,5.579,4,direct
2023,792,Turquia,9578509,5.218,5,direct
2023,156,China,8299103,4.521,6,direct
2023,842,EUA,4606525,2.51,7,direct
2023,266,Gabão,4244880,2.312,8,direct
2023,76,Brasil,3519229,1.917,9,direct
2023,699,Índia,2420263,1.318,10,direct
2023,620,Portugal,55039625,31.892,1,mirror
2023,24,Angola,39536098,22.908,2,mirror
2023,266,Gabão,19184146,11.116,3,mirror
2023,156,China,11564851,6.701,4,mirror
2023,702,Singapura,9121998,5.286,5,mirror
2023,792,Turquia,6375100,3.694,6,mirror
2023,392,Japão,4407498,2.554,7,mirror
2023,76,Brasil,3720760,2.156,8,mirror
2023,528,Países Baixos,2694045,1.561,9,mirror
2023,724,Espanha,2272372,1.317,10,mirror
2024,620,Portugal,64629221,40.991,1,mirror
2024,156,China,20922119,13.27,2,mirror
2024,24,Angola,20295388,12.872,3,mirror
2024,392,Japão,10549692,6.691,4,mirror
2024,702,Singapura,10501319,6.66,5,mirror
2024,792,Turquia,4645264,2.946,6,mirror
2024,76,Brasil,4567620,2.897,7,mirror
2024,724,Espanha,2307350,1.463,8,mirror
2024,56,Bélgica,1840475,1.167,9,mirror
2024,528,Países Baixos,1784288,1.132,10,mirror
