year,hs6,description_pt,value,share_pct,rank,basis
2014,721420,Varões de ferro ou aço,10379230,1.462,5,mirror
2014,020714,Carne de aves,8922923,1.257,6,mirror
2014,150790,Óleo de soja,8602310,1.212,7,mirror
2014,220300,Cerveja,7092146,0.999,8,mirror
2014,170199,Açúcar de cana ou de beterraba,6796039,0.957,9,mirror
2014,040120,"Leite e natas, não concentrados",6172123,0.869,10,mirror
2015,271019,Combustíveis refinados,64738531,10.728,1,direct
2015,100630,Arroz,21441813,3.553,2,direct
2015,252329,Cimento,18316844,3.035,3,direct
2015,040221,"Leite e natas, concentrados ou em pó",10587191,1.755,4,direct
2015,020714,Carne de aves,9892268,1.639,5,direct
2015,220300,Cerveja,8125563,1.347,6,direct
2015,721420,Varões de ferro ou aço,7590925,1.258,7,direct
2015,851712,Aparelhos de telecomunicações,7554776,1.252,8,direct
2015,170199,Açúcar de cana ou de beterraba,6733774,1.116,9,direct
2015,271113,Gás natural e outros gases de petróleo,6544658,1.085,10,direct
2015,271019,Combustíveis refinados,63292293,11.187,1,mirror
2015,100630,Arroz,19918740,3.521,2,mirror
2015,252329,Cimento,10387489,1.836,3,mirror
2015,721420,Varões de ferro ou aço,9839954,1.739,4,mirror
2015,040221,"Leite e natas, concentrados ou em pó",9575355,1.692,5,mirror
2015,020714,Carne de aves,7916303,1.399,6,mirror
2015,150790,Óleo de soja,6406874,1.132,7,mirror
2015,220300,Cerveja,6387156,1.129,8,mirror
2015,271012,Combustíveis refinados,5782651,1.022,9,mirror
2015,040120,"Leite e natas, não concentrados",5577042,0.986,10,mirror
2016,271019,Combustíveis refinados,49451740,7.357,1,direct
2016,252329,Cimento,21157608,3.148,2,direct
2016,100630,Arroz,16119035,2.398,3,direct
2016,020714,Carne de aves,10928508,1.626,4,direct
2016,220300,Cerveja,9847750,1.465,5,direct
2016,690890,Azulejos e ladrilhos cerâmicos,8992641,1.338,6,direct
2016,721420,Varões de ferro ou aço,8410824,1.251,7,direct
2016,040221,"Leite e natas, concentrados ou em pó",8406033,1.251,8,direct
2016,210690,Outras preparações alimentares,7712458,1.147,9,direct
2016,170199,Açúcar de cana ou de beterraba,7659215,1.139,10,direct
2016,271019,Combustíveis refinados,42441102,5.579,1,mirror
2016,271012,Combustíveis refinados,26446105,3.476,2,mirror
2016,100630,Arroz,11784766,1.549,3,mirror
2016,252329,Cimento,11204497,1.473,4,mirror
2016,040221,"Leite e natas, concentrados ou em pó",9648358,1.268,5,mirror
2016,020714,Carne de aves,9334880,1.227,6,mirror
2016,300490,Medicamentos,8996352,1.183,7,mirror
2016,220300,Cerveja,7870807,1.035,8,mirror
2016,690890,Azulejos e ladrilhos cerâmicos,7827100,1.029,9,mirror
2016,170199,Açúcar de cana ou de beterraba,6921883,0.91,10,mirror
2017,271019,Combustíveis refinados,64693216,8.152,1,direct
2017,880230,Helicópteros e aviões,27550466,3.472,2,direct
2017,100630,Arroz,22447695,2.829,3,direct
2017,252329,Cimento,19442563,2.45,4,direct
2017,170199,Açúcar de cana ou de beterraba,11664140,1.47,5,direct
2017,020714,Carne de aves,11536865,1.454,6,direct
2017,721420,Varões de ferro ou aço,10589525,1.334,7,direct
2017,220300,Cerveja,9574662,1.206,8,direct
2017,870421,Veículos de mercadorias,9518006,1.199,9,direct
2017,040120,"Leite e natas, não concentrados",8854113,1.116,10,direct
2017,271019,Combustíveis refinados,64455232,8.641,1,mirror
2017,100630,Arroz,13037410,1.748,2,mirror
2017,252329,Cimento,11481781,1.539,3,mirror
2017,721420,Varões de ferro ou aço,11127183,1.492,4,mirror
2017,870421,Veículos de mercadorias,10232196,1.372,5,mirror
2017,020714,Carne de aves,10115990,1.356,6,mirror
2017,040221,"Leite e natas, concentrados ou em pó",9799525,1.314,7,mirror
2017,170199,Açúcar de cana ou de beterraba,8705119,1.167,8,mirror
2017,220300,Cerveja,8259079,1.107,9,mirror
2017,150790,Óleo de soja,7863362,1.054,10,mirror
2018,271019,Combustíveis refinados,81944255,10.059,1,direct
2018,252329,Cimento,20725881,2.544,2,direct
2018,100630,Arroz,16157068,1.983,3,direct
2018,020714,Carne de aves,13227472,1.624,4,direct
2018,721420,Varões de ferro ou aço,11914423,1.463,5,direct
2018,100590,Milho,10115063,1.242,6,direct
2018,880240,Helicópteros e aviões,10019235,1.23,7,direct
2018,870421,Veículos de mercadorias,9974441,1.224,8,direct
2018,040221,"Leite e natas, concentrados ou em pó",9918184,1.218,9,direct
2018,220300,Cerveja,9527473,1.17,10,direct
2018,271019,Combustíveis refinados,51635660,6.445,1,mirror
2018,870421,Veículos de mercadorias,19386307,2.42,2,mirror
2018,252329,Cimento,13437873,1.677,3,mirror
2018,100630,Arroz,13365343,1.668,4,mirror
2018,721420,Varões de ferro ou aço,12697272,1.585,5,mirror
2018,020714,Carne de aves,10627528,1.326,6,mirror
2018,040221,"Leite e natas, concentrados ou em pó",10101628,1.261,7,mirror
2018,100590,Milho,8254187,1.03,8,mirror
2018,220300,Cerveja,7972849,0.995,9,mirror
2018,150790,Óleo de soja,7926314,0.989,10,mirror
2019,271019,Combustíveis refinados,555912698,39.973,1,direct
2019,860900,Contentores de transporte,44214679,3.179,2,direct
2019,252329,Cimento,31811723,2.287,3,direct
2019,100630,Arroz,25635533,1.843,4,direct
2019,271012,Combustíveis refinados,20573490,1.479,5,direct
2019,020714,Carne de aves,13828173,0.994,6,direct
2019,721420,Varões de ferro ou aço,11499019,0.827,7,direct
2019,030489,Filetes de peixe,11370344,0.818,8,direct
2019,220300,Cerveja,11283139,0.811,9,direct
2019,870421,Veículos de mercadorias,11225702,0.807,10,direct
2019,271019,Combustíveis refinados,130688468,14.634,1,mirror
2019,870421,Veículos de mercadorias,41341553,4.629,2,mirror
2019,252329,Cimento,13862304,1.552,3,mirror
2019,020714,Carne de aves,12469674,1.396,4,mirror
2019,721420,Varões de ferro ou aço,11741537,1.315,5,mirror
2019,100630,Arroz,11171945,1.251,6,mirror
2019,040221,"Leite e natas, concentrados ou em pó",9996979,1.119,7,mirror
2019,220300,Cerveja,9397459,1.052,8,mirror
2019,300490,Medicamentos,9051966,1.014,9,mirror
2019,271012,Combustíveis refinados,6353874,0.712,10,mirror
2020,271019,Combustíveis refinados,348383480,30.792,1,direct
2020,860900,Contentores de transporte,40699326,3.597,2,direct
2020,252329,Cimento,29973188,2.649,3,direct
2020,100630,Arroz,18213080,1.61,4,direct
2020,271012,Combustíveis refinados,14837962,1.311,5,direct
2020,020714,Carne de aves,13657454,1.207,6,direct
2020,721499,Varões de ferro ou aço,10936228,0.967,7,direct
2020,030489,Filetes de peixe,10664563,0.943,8,direct
2020,890120,Navios,10195402,0.901,9,direct
2020,210690,Outras preparações alimentares,10162673,0.898,10,direct
2020,271019,Combustíveis refinados,110688652,13.567,1,mirror
2020,870421,Veículos de mercadorias,61327954,7.517,2,mirror
2020,020714,Carne de aves,15202397,1.863,3,mirror
2020,252329,Cimento,15038232,1.843,4,mirror
