year,partner_code,partner,value,share_pct,rank,basis
2017,156,China,69239870,9.282,3,mirror
2017,380,Itália,50521358,6.773,4,mirror
2017,528,Países Baixos,34644941,4.645,5,mirror
2017,251,França,29531462,3.959,6,mirror
2017,76,Brasil,22749046,3.05,7,mirror
2017,56,Bélgica,14607634,1.958,8,mirror
2017,276,Alemanha,13098142,1.756,9,mirror
2017,300,Grécia,11248423,1.508,10,mirror
2018,620,Portugal,351593212,43.161,1,direct
2018,724,Espanha,118201285,14.51,2,direct
2018,56,Bélgica,60412108,7.416,3,direct
2018,528,Países Baixos,49124707,6.03,4,direct
2018,156,China,47253810,5.801,5,direct
2018,76,Brasil,22385996,2.748,6,direct
2018,251,França,20360640,2.499,7,direct
2018,899,"Areas, nes",17955057,2.204,8,direct
2018,380,Itália,16948320,2.081,9,direct
2018,686,Senegal,16222938,1.992,10,direct
2018,620,Portugal,321588645,40.139,1,mirror
2018,724,Espanha,139900653,17.462,2,mirror
2018,156,China,78265751,9.769,3,mirror
2018,528,Países Baixos,69581613,8.685,4,mirror
2018,251,França,22365022,2.792,5,mirror
2018,380,Itália,19968651,2.492,6,mirror
2018,76,Brasil,18120992,2.262,7,mirror
2018,710,África do Sul,17119136,2.137,8,mirror
2018,56,Bélgica,16307263,2.035,9,mirror
2018,276,Alemanha,11458397,1.43,10,mirror
2019,528,Países Baixos,473793702,34.068,1,direct
2019,620,Portugal,374362438,26.918,2,direct
2019,724,Espanha,124647860,8.963,3,direct
2019,156,China,58336433,4.195,4,direct
2019,276,Alemanha,39989108,2.875,5,direct
2019,251,França,39222912,2.82,6,direct
2019,56,Bélgica,34648693,2.491,7,direct
2019,380,Itália,32781365,2.357,8,direct
2019,76,Brasil,24572522,1.767,9,direct
2019,686,Senegal,21195995,1.524,10,direct
2019,620,Portugal,318257902,35.638,1,mirror
2019,528,Países Baixos,186674094,20.904,2,mirror
2019,724,Espanha,96586817,10.816,3,mirror
2019,156,China,64166991,7.185,4,mirror
2019,710,África do Sul,39579803,4.432,5,mirror
2019,251,França,31797674,3.561,6,mirror
2019,76,Brasil,24777490,2.775,7,mirror
2019,56,Bélgica,20427364,2.287,8,mirror
2019,276,Alemanha,15769514,1.766,9,mirror
2019,380,Itália,14857796,1.664,10,mirror
2020,620,Portugal,474330302,41.924,1,direct
2020,528,Países Baixos,182990225,16.174,2,direct
2020,724,Espanha,95500136,8.441,3,direct
2020,380,Itália,72340795,6.394,4,direct
2020,156,China,69074931,6.105,5,direct
2020,842,EUA,36665891,3.241,6,direct
2020,76,Brasil,26417955,2.335,7,direct
2020,56,Bélgica,19701450,1.741,8,direct
2020,899,"Areas, nes",16421065,1.451,9,direct
2020,470,Malta,15420532,1.363,10,direct
2020,620,Portugal,343746148,42.132,1,mirror
2020,724,Espanha,89870703,11.015,2,mirror
2020,156,China,77836679,9.54,3,mirror
2020,528,Países Baixos,65369875,8.012,4,mirror
2020,710,África do Sul,60220202,7.381,5,mirror
2020,380,Itália,32735281,4.012,6,mirror
2020,76,Brasil,24861644,3.047,7,mirror
2020,251,França,20961979,2.569,8,mirror
2020,56,Bélgica,15255092,1.87,9,mirror
2020,276,Alemanha,8863484,1.086,10,mirror
2021,620,Portugal,462247010,36.06,1,direct
2021,724,Espanha,174909568,13.645,2,direct
2021,699,Índia,122034678,9.52,3,direct
2021,528,Países Baixos,100586400,7.847,4,direct
2021,156,China,76638821,5.979,5,direct
2021,251,França,35763248,2.79,6,direct
2021,512,Omã,30898750,2.41,7,direct
2021,76,Brasil,28778143,2.245,8,direct
2021,380,Itália,28760615,2.244,9,direct
2021,784,Emirados Árabes Unidos,24836041,1.937,10,direct
2021,620,Portugal,355005275,39.907,1,mirror
2021,710,África do Sul,113928920,12.807,2,mirror
2021,156,China,83385009,9.373,3,mirror
2021,724,Espanha,82603995,9.286,4,mirror
2021,528,Países Baixos,69743812,7.84,5,mirror
2021,380,Itália,22987486,2.584,6,mirror
2021,76,Brasil,22933555,2.578,7,mirror
2021,251,França,22559469,2.536,8,mirror
2021,56,Bélgica,16636821,1.87,9,mirror
2021,842,EUA,12594041,1.416,10,mirror
2022,620,Portugal,508007957,28.663,1,direct
2022,528,Países Baixos,225414929,12.718,2,direct
2022,784,Emirados Árabes Unidos,189613843,10.698,3,direct
2022,699,Índia,154725949,8.73,4,direct
2022,56,Bélgica,117890287,6.652,5,direct
2022,724,Espanha,106641032,6.017,6,direct
2022,156,China,59668898,3.367,7,direct
2022,458,Malásia,52473404,2.961,8,direct
2022,76,Brasil,36978335,2.086,9,direct
2022,380,Itália,33983729,1.917,10,direct
2022,620,Portugal,393409057,42.454,1,mirror
2022,724,Espanha,121631923,13.126,2,mirror
2022,528,Países Baixos,117234402,12.651,3,mirror
2022,156,China,92964632,10.032,4,mirror
2022,76,Brasil,30591453,3.301,5,mirror
2022,56,Bélgica,17786315,1.919,6,mirror
2022,251,França,17430328,1.881,7,mirror
2022,842,EUA,15648736,1.689,8,mirror
2022,32,Argentina,12639010,1.364,9,mirror
2022,380,Itália,10762015,1.161,10,mirror
2023,620,Portugal,534941196,30.413,1,direct
2023,682,Arábia Saudita,201947077,11.481,2,direct
2023,724,Espanha,146398460,8.323,3,direct
2023,528,Países Baixos,145119676,8.251,4,direct
2023,251,França,110026046,6.255,5,direct
2023,156,China,96887572,5.508,6,direct
2023,784,Emirados Árabes Unidos,74433702,4.232,7,direct
2023,842,EUA,69593583,3.957,8,direct
2023,699,Índia,53225011,3.026,9,direct
2023,76,Brasil,45424692,2.583,10,direct
2023,620,Portugal,389774716,40.028,1,mirror
2023,528,Países Baixos,141122005,14.492,2,mirror
2023,156,China,103216267,10.6,3,mirror
2023,724,Espanha,81553358,8.375,4,mirror
2023,842,EUA,61721063,6.338,5,mirror
2023,76,Brasil,38926167,3.998,6,mirror
2023,251,França,18669105,1.917,7,mirror
2023,56,Bélgica,17678307,1.815,8,mirror
2023,710,África do Sul,10793953,1.108,9,mirror
2023,380,Itália,9947856,1.022,10,mirror
