year,hs6,description_pt,value,share_pct,rank,basis
2018,271113,Gás natural e outros gases de petróleo,149523792,0.359,10,direct
2018,270900,Petróleo bruto,38649162649,87.458,1,mirror
2018,271111,Gás natural e outros gases de petróleo,1520604099,3.441,2,mirror
2018,271112,Gás natural e outros gases de petróleo,407918899,0.923,3,mirror
2018,271012,Combustíveis refinados,252740987,0.572,4,mirror
2018,890190,Navios,131604060,0.298,5,mirror
2018,271113,Gás natural e outros gases de petróleo,109133110,0.247,6,mirror
2018,999999,Mercadorias não especificadas,40507306,0.092,7,mirror
2018,251611,Granito,23461717,0.053,8,mirror
2018,271019,Combustíveis refinados,17094205,0.039,9,mirror
2018,890590,Plataformas e dragas,6281958,0.014,10,mirror
2019,270900,Petróleo bruto,31334932288,89.024,1,direct
2019,271111,Gás natural e outros gases de petróleo,1290004612,3.665,2,direct
2019,710221,Diamantes,1214790963,3.451,3,direct
2019,271012,Combustíveis refinados,374206451,1.063,4,direct
2019,890690,Outros navios,146570728,0.416,5,direct
2019,271112,Gás natural e outros gases de petróleo,108230812,0.307,6,direct
2019,890190,Navios,102794558,0.292,7,direct
2019,271113,Gás natural e outros gases de petróleo,55360534,0.157,8,direct
2019,841182,Turborreatores e turbinas a gás,39119477,0.111,9,direct
2019,890120,Navios,27175499,0.077,10,direct
2019,270900,Petróleo bruto,32819544545,87.485,1,mirror
2019,271111,Gás natural e outros gases de petróleo,1306647522,3.483,2,mirror
2019,271112,Gás natural e outros gases de petróleo,440201045,1.173,3,mirror
2019,271012,Combustíveis refinados,229382277,0.611,4,mirror
2019,271019,Combustíveis refinados,173632319,0.463,5,mirror
2019,271113,Gás natural e outros gases de petróleo,157978614,0.421,6,mirror
2019,890190,Navios,125346177,0.334,7,mirror
2019,999999,Mercadorias não especificadas,38250429,0.102,8,mirror
2019,251611,Granito,20375583,0.054,9,mirror
2019,890590,Plataformas e dragas,7902734,0.021,10,mirror
2020,270900,Petróleo bruto,18296541436,83.15,1,direct
2020,710221,Diamantes,1068141043,4.854,2,direct
2020,271111,Gás natural e outros gases de petróleo,895394207,4.069,3,direct
2020,890590,Plataformas e dragas,474507070,2.156,4,direct
2020,271012,Combustíveis refinados,256203567,1.164,5,direct
2020,890190,Navios,177403817,0.806,6,direct
2020,890690,Outros navios,105425410,0.479,7,direct
2020,890120,Navios,99260715,0.451,8,direct
2020,271112,Gás natural e outros gases de petróleo,79972954,0.363,9,direct
2020,271113,Gás natural e outros gases de petróleo,66287469,0.301,10,direct
